# f,ax,ay,az
8.910000000000000000e+02,6.835747378895311880e-07,6.471882983365299292e-07,1.584752948810545150e-06
8.915000000000000000e+02,2.193925845473312609e-06,1.148328825356458926e-06,6.548332705165374712e-07
8.920000000000000000e+02,1.732690351799762992e-06,2.178670159585991218e-06,2.546377527084183221e-08
8.925000000000000000e+02,1.478057501847773442e-06,1.923717451008983408e-06,1.609517040870416442e-07
8.930000000000000000e+02,1.817057632538914316e-06,9.812125651656084639e-07,1.919516805750917872e-06
8.935000000000000000e+02,5.127920109365929305e-07,1.300875681925192584e-06,1.115856490391755822e-06
8.940000000000000000e+02,5.212313600441481243e-07,1.300091150264416720e-06,2.435308018602613303e-07
8.945000000000000000e+02,1.004793250619026895e-06,4.306590447939862840e-07,7.052490959112746174e-07
8.950000000000000000e+02,6.594081291373749160e-07,9.878142428602101178e-07,2.007638768224235112e-06
8.955000000000000000e+02,1.168619185764719079e-06,1.069581595355849912e-06,4.495505457861302260e-06
8.960000000000000000e+02,5.934823194704079389e-07,9.794061477917226017e-07,4.440168561443104166e-06
8.965000000000000000e+02,5.499054748485982098e-08,1.657710437407066124e-06,8.362043177865067520e-07
8.970000000000000000e+02,9.544380780864297115e-08,4.098944483108087491e-08,3.988755278504999152e-07
8.975000000000000000e+02,2.316286804300944716e-07,2.417578697693994076e-08,1.450677581418928338e-06
8.980000000000000000e+02,1.666534548946240214e-06,1.418985244500976714e-09,2.887707009372629822e-07
8.985000000000000000e+02,1.909087670598634629e-06,8.688562839454334288e-08,9.784883107631443986e-08
8.990000000000000000e+02,6.662267071616125859e-07,3.415793555805778308e-07,1.679398997672619630e-07
8.995000000000000000e+02,9.782223697667899937e-08,6.400893268079503705e-07,5.723608054323137907e-07
9.000000000000000000e+02,4.115215106258433625e-07,1.403828818437824705e-06,8.714401459526753165e-08
9.005000000000000000e+02,1.695312430524543237e-06,1.178894390110259794e-06,4.024905840892469917e-07
9.010000000000000000e+02,5.645870122253687483e-07,1.067171034848461559e-06,2.438646688662747581e-06
9.015000000000000000e+02,2.348294889047261493e-07,9.188841446615924252e-07,1.752955876056511302e-06
9.020000000000000000e+02,4.949660085621117259e-08,4.428602987840439828e-07,1.543476766769189054e-06
9.025000000000000000e+02,3.455732050508063292e-07,2.549518557868884897e-06,1.133928152418656314e-06
9.030000000000000000e+02,2.364296353196806591e-06,2.455542679950065989e-06,5.524454759945796914e-08
9.035000000000000000e+02,3.545287607378176288e-06,1.187846982152088627e-06,8.188770213006597489e-08
9.040000000000000000e+02,1.424189275849054193e-06,5.303271018015365615e-07,3.193479389791925076e-06
9.045000000000000000e+02,3.645652835452242324e-07,7.746999460264449886e-07,7.800294922916780065e-07
9.050000000000000000e+02,6.235421718622270483e-07,2.170353450061416159e-06,2.821425281634588945e-06
9.055000000000000000e+02,5.148153711181376873e-07,1.651124126190276862e-06,1.997962791182918027e-06
9.060000000000000000e+02,1.537932531683482403e-06,1.028900639333964865e-06,5.087876981954121479e-07
9.065000000000000000e+02,1.910876486215564201e-06,6.604341299597019755e-07,1.259415013855125182e-06
9.070000000000000000e+02,1.689109371113823292e-06,1.782112628770933514e-06,3.180739389672371729e-06
9.075000000000000000e+02,2.883998728007460648e-07,1.673648834631950173e-06,2.762374299281361538e-06
9.080000000000000000e+02,2.545070210746753914e-07,9.496627428937252039e-08,4.503895362283037006e-06
9.085000000000000000e+02,6.023405982168876875e-07,1.195694239575195669e-08,5.297844483417766834e-06
9.090000000000000000e+02,1.948404439509384345e-07,6.292983973927851245e-07,4.879805399931478802e-07
9.095000000000000000e+02,4.583519361480854002e-07,1.039343544768087074e-06,6.086808910662681551e-06
9.100000000000000000e+02,8.611848410533175186e-07,1.068918246913771953e-07,2.448881703004198933e-06
9.105000000000000000e+02,2.133323813270764519e-06,5.799881046212241265e-07,7.458825921658546478e-07
9.110000000000000000e+02,9.524849359653962440e-07,6.961928496784338985e-07,2.197081666017539391e-06
9.115000000000000000e+02,5.628594512842973105e-07,4.857644411773601689e-07,3.285543107136688161e-06
9.120000000000000000e+02,4.857889698200574657e-07,3.095065748437774653e-07,8.515566251925257411e-07
9.125000000000000000e+02,3.035124947466944205e-07,4.426968895388495430e-07,1.051310817641177426e-06
9.130000000000000000e+02,3.547468517416141207e-07,1.883646834459797554e-07,1.589406491008989474e-06
9.135000000000000000e+02,2.985470883906133280e-07,1.531150116074673730e-06,3.777929963412500519e-07
9.140000000000000000e+02,1.771653868894150069e-06,1.639830872137134132e-06,1.931032137503110860e-07
9.145000000000000000e+02,1.238500463016081785e-07,3.648446135519954184e-07,8.759048879907433043e-07
9.150000000000000000e+02,7.836680165925488119e-07,4.314623423350466342e-07,1.554518007646786837e-06
9.155000000000000000e+02,6.065806691265828412e-07,4.288491589844973899e-07,2.247245272953148558e-06
9.160000000000000000e+02,1.050006591071222327e-06,1.494142332778616243e-06,2.041774394052491429e-07
9.165000000000000000e+02,2.081449184173481451e-06,2.145551664375286252e-06,2.191873497115538714e-06
9.170000000000000000e+02,1.156639149143620679e-06,8.229592319492482462e-07,1.454017274057228885e-06
9.175000000000000000e+02,4.640145920762590829e-07,4.026683686744472854e-07,3.581428679852723402e-06
9.180000000000000000e+02,3.914418572827551384e-07,7.050657068896462625e-07,4.339495968440216898e-06
9.185000000000000000e+02,2.518823726672338770e-07,1.063995540567920576e-06,1.037747381737213710e-06
9.190000000000000000e+02,1.805001181365869607e-07,9.393502314810510226e-07,8.910274915797304286e-07
9.195000000000000000e+02,3.803249584053756144e-07,1.193524189281850913e-06,2.595783718569936503e-06
9.200000000000000000e+02,3.238373562705999854e-07,1.557504133184562154e-07,5.954953799854799776e-07
9.205000000000000000e+02,4.673499489141442504e-07,1.037141814514134570e-07,1.931923047069602754e-06
9.210000000000000000e+02,8.498349314686505983e-07,4.049849892611340864e-08,1.935728809712716554e-06
9.215000000000000000e+02,5.794955199990001262e-08,4.527538729889078336e-07,3.464871259528739767e-07
9.220000000000000000e+02,1.098305337060178956e-07,7.557985441033191108e-07,9.827914569550481392e-07
9.225000000000000000e+02,6.689933493578752145e-07,3.281170564481041631e-07,6.389993001121912539e-07
9.230000000000000000e+02,6.835095093088748818e-07,1.352319368101806067e-06,1.139158552324412804e-06
9.235000000000000000e+02,5.570631224228253833e-07,6.188873431185347983e-07,3.035043101998887450e-06
9.240000000000000000e+02,1.148982891597025734e-07,9.778395652676228491e-07,1.893278187768042160e-07
9.245000000000000000e+02,1.344640428397723387e-06,6.997891221655128712e-07,7.941538251131867752e-09
9.250000000000000000e+02,8.400339522773608603e-07,1.899857902385106262e-06,2.375482204679544240e-07
9.255000000000000000e+02,7.420387985514130223e-07,1.739864237743362501e-06,7.986713694533519722e-08
9.260000000000000000e+02,7.244548967890291676e-07,4.767906232405663633e-07,4.731493851948683113e-07
9.265000000000000000e+02,3.253029142310699167e-07,1.069557198574129999e-06,7.776846803545036130e-07
9.270000000000000000e+02,9.275937913610258212e-07,7.695117619308700403e-07,2.712648789491295026e-07
9.275000000000000000e+02,9.222341742533366694e-07,6.960089053141632183e-09,2.761310845345435272e-07
9.280000000000000000e+02,1.597291316088107931e-06,8.459937839321595784e-08,3.322480743242204497e-06
9.285000000000000000e+02,4.661457518698595528e-07,2.305284784280299928e-07,1.842964624927119884e-06
9.290000000000000000e+02,2.798341094372581948e-08,1.066706202415058149e-06,2.928648564733388431e-06
9.295000000000000000e+02,9.181994996519232081e-08,1.085530333929858632e-06,9.234481851529652852e-06
9.300000000000000000e+02,5.453998408197035901e-07,5.106195998172075178e-07,6.926147624292383513e-06
9.305000000000000000e+02,1.026862335881069614e-06,1.801569508280662217e-06,1.805643105297326883e-06
9.310000000000000000e+02,6.191258932252896314e-07,1.578753904139378741e-06,1.800545480145972974e-06
9.315000000000000000e+02,2.757797449605535085e-09,8.449222386570185129e-07,3.299281802477423939e-06
9.320000000000000000e+02,7.326874434472012557e-08,6.660697734572129316e-07,1.059270627166435866e-06
9.325000000000000000e+02,5.789060286517492811e-08,1.038950969666702852e-06,8.255777578076109499e-07
9.330000000000000000e+02,1.202651006430095043e-06,2.772552070838071471e-07,2.244170154030098032e-06
9.335000000000000000e+02,2.450515292870562752e-06,1.311959703137055580e-06,4.152630400919771277e-07
9.340000000000000000e+02,5.601584377602894175e-07,1.895171305904949955e-06,3.162470947781348469e-06
9.345000000000000000e+02,7.181925273333463843e-07,6.620633449800749244e-07,4.001347097601920437e-06
9.350000000000000000e+02,2.379147543190863205e-06,1.881311663083922013e-07,2.603785801175496769e-06
9.355000000000000000e+02,2.121048023707351635e-06,1.125842157253913602e-06,1.056083757261165656e-06
9.360000000000000000e+02,2.223738689648851155e-07,2.725193227446896455e-07,7.030372425279376384e-08
9.365000000000000000e+02,2.210790184492927904e-06,1.440897295044118002e-06,1.021559246003770847e-06
9.370000000000000000e+02,3.491472335932750209e-06,1.843957352284802684e-06,7.882585188265824118e-07
9.375000000000000000e+02,1.526089024245746793e-06,8.562852397132594335e-07,6.732029483429757831e-07
9.380000000000000000e+02,4.479071337009646645e-08,1.226007378751121417e-07,3.733624256285567448e-06
9.385000000000000000e+02,2.175077839095477357e-07,4.320756783359813167e-07,5.447136028084710649e-06
9.390000000000000000e+02,4.577874542888004370e-07,7.853640114348986154e-07,9.132108864819695973e-06
9.395000000000000000e+02,2.391800194034344518e-07,4.725911170021807399e-07,6.703158509625309992e-06
9.400000000000000000e+02,2.117165580050347048e-08,2.840931529971507936e-07,1.401904372167405955e-06
9.405000000000000000e+02,3.390531497298001428e-07,5.251003857345039624e-07,8.910514172086366887e-07
9.410000000000000000e+02,5.835823915169489521e-07,9.268858228269523324e-07,5.791665226340369840e-07
9.415000000000000000e+02,1.377651541018309077e-06,1.231159713426840058e-06,1.261672166494834070e-06
9.420000000000000000e+02,3.452867453510775161e-07,2.510164646859554097e-07,3.421700747745772333e-06
9.425000000000000000e+02,1.327607707991987503e-06,7.910848682455428775e-07,5.455791701455320650e-06
9.430000000000000000e+02,4.171272979473124026e-07,4.165908204467855375e-07,2.690779710931939548e-06
9.435000000000000000e+02,8.075207988559613663e-07,8.942578710721735812e-07,5.184383820903646339e-07
9.440000000000000000e+02,8.597187500823931614e-07,2.250530596584105358e-06,7.230919640963765494e-07
9.445000000000000000e+02,6.854827918893911400e-07,1.873337126155106472e-06,5.287340247442997979e-07
9.450000000000000000e+02,1.698885216321100924e-07,4.113719402691161912e-07,1.094848261239143373e-06
9.455000000000000000e+02,5.523277452548717332e-07,1.333174209516759278e-06,8.327645544378753261e-07
9.460000000000000000e+02,1.677981593284287659e-07,5.161587001291541347e-07,2.672228217216452266e-07
9.465000000000000000e+02,3.215479088240639008e-07,7.877575326184135686e-07,1.349730450170658816e-06
9.470000000000000000e+02,6.033062935625606046e-07,2.728839064093945022e-07,2.533085033402478043e-06
9.475000000000000000e+02,6.255574922088205735e-07,1.507123038195773541e-08,1.996780315812650975e-06
9.480000000000000000e+02,5.264929002971297705e-07,2.432055534067606603e-07,4.971330350159264567e-06
9.485000000000000000e+02,4.913046017082005675e-07,9.065570204640500466e-07,7.766179672723496816e-06
9.490000000000000000e+02,3.621741494809594776e-07,1.085444392721858320e-06,1.195556935848403015e-06
9.495000000000000000e+02,1.135053427968677844e-07,2.223205264250754085e-07,2.799705552687064720e-06
9.500000000000000000e+02,1.975950028955265339e-07,4.359361809994893333e-07,2.841375501442468394e-06
9.505000000000000000e+02,6.894001743311906384e-07,3.508273284746708256e-07,1.460152337959988407e-06
9.510000000000000000e+02,1.321530636109193591e-07,5.848000310715465988e-08,3.625568972677138211e-06
9.515000000000000000e+02,7.484046869636780227e-07,1.228600752532877485e-06,5.151370536179033313e-06
9.520000000000000000e+02,2.307074205558070865e-06,3.628282361876598973e-06,6.112316079823059691e-07
9.525000000000000000e+02,1.427240896789538238e-06,1.319968401771826695e-06,3.180053278405409851e-06
9.530000000000000000e+02,9.553853282823981644e-08,8.987078426964504332e-07,3.549849585644180485e-06
9.535000000000000000e+02,1.263145977556702766e-07,6.264088685468816661e-07,8.064054224579322652e-07
9.540000000000000000e+02,1.126403444279704812e-06,3.814783369951169622e-07,7.464019793368274877e-08
9.545000000000000000e+02,4.284265109993556479e-07,8.482481725595899096e-07,2.480405103832478365e-06
9.550000000000000000e+02,4.166043861620408307e-07,1.830555380482984987e-06,4.950413299132810033e-07
9.555000000000000000e+02,1.656091090129381197e-07,1.880147029737209441e-06,2.036747987940816197e-07
9.560000000000000000e+02,6.642853399265219149e-07,1.216266866084432282e-07,1.045299247086899960e-06
9.565000000000000000e+02,4.444431133270572527e-07,5.157556923591303202e-07,3.890187096742539816e-06
9.570000000000000000e+02,4.448415379017780318e-07,1.022444595154988641e-06,2.590461448384065208e-07
9.575000000000000000e+02,1.737890414603011304e-06,1.294005048639035763e-07,1.091473618556808186e-06
9.580000000000000000e+02,1.622018585197906354e-06,5.441561592472297665e-07,9.292025325421206827e-07
9.585000000000000000e+02,6.245901748115223142e-07,6.261062106631538494e-07,4.257920592043864108e-06
9.590000000000000000e+02,1.520565736218088015e-07,1.794478753923864806e-07,5.234497308481086341e-06
9.595000000000000000e+02,6.812475404789014291e-07,2.341622478113716015e-08,3.458934172766358469e-06
9.600000000000000000e+02,1.834707293466293196e-06,5.796352333503504692e-08,2.002030642044488328e-06
9.605000000000000000e+02,1.438789969350982106e-06,5.893467677015218107e-08,1.343114210023244529e-07
9.610000000000000000e+02,5.284027757258711322e-07,7.416375369974924927e-08,1.014568313274909314e-07
9.615000000000000000e+02,7.005763213805749596e-08,9.874514500900876021e-07,2.016270213864082364e-06
9.620000000000000000e+02,1.685008718839912186e-06,7.333544081958592575e-08,8.707193340464238876e-07
9.625000000000000000e+02,3.817679725742698743e-06,8.260258372969227728e-07,3.062514935995279436e-08
9.630000000000000000e+02,1.190238924314727384e-06,3.795638415168288546e-07,3.754166886465327435e-07
9.635000000000000000e+02,1.313683140366254561e-06,7.077574308008534264e-07,2.921800365753707782e-06
9.640000000000000000e+02,7.990169945183108080e-07,1.729036490321419042e-06,1.667911787557619188e-06
9.645000000000000000e+02,1.235873536851264542e-06,2.076970365573540140e-06,4.627749957300151022e-07
9.650000000000000000e+02,8.346696812936679671e-07,6.106985827398078675e-07,1.117641149948422136e-06
9.655000000000000000e+02,3.391881014955401106e-07,9.949638370708573294e-08,4.563843700560010702e-06
9.660000000000000000e+02,2.787620596003794669e-06,1.158454160481331505e-06,3.623656060198499192e-06
9.665000000000000000e+02,3.783378534230021448e-06,1.616353872515094772e-06,9.924940011410703432e-07
9.670000000000000000e+02,8.643653357752999194e-07,1.448735145456651455e-06,7.113990796894313751e-07
9.675000000000000000e+02,2.908646576718047574e-07,4.541109764372351000e-07,1.710797401052152654e-06
9.680000000000000000e+02,2.185190193794440414e-07,3.219552769690377949e-07,5.090709939374896755e-06
9.685000000000000000e+02,6.338179892630792265e-07,2.191786868591667266e-07,3.036414310010754229e-06
9.690000000000000000e+02,7.148160495264907246e-08,1.158195868400476199e-07,9.633128147485114268e-07
9.695000000000000000e+02,1.331970665586165976e-06,3.006127595464456432e-08,6.296722134082300505e-07
9.700000000000000000e+02,2.400875532421091135e-07,5.153974920635438598e-07,4.282081697424080294e-08
9.705000000000000000e+02,9.811401070553658063e-07,2.064797166128712801e-06,1.830269257663697690e-07
9.710000000000000000e+02,1.378420267101434465e-06,1.802282618144541021e-06,1.798132397433338967e-06
9.715000000000000000e+02,9.249696174818714757e-07,9.020519063503742650e-07,1.229526040836286489e-06
9.720000000000000000e+02,1.294607342672416275e-06,1.483659981700815548e-07,2.631435755117998165e-06
9.725000000000000000e+02,7.358454946405349714e-07,4.119270299110619868e-08,1.749865821640256078e-06
9.730000000000000000e+02,1.333938243112744080e-06,1.220529683969279018e-07,2.127877092929921003e-07
9.735000000000000000e+02,1.622320681436044322e-07,1.530191824417008552e-08,1.327120665987561502e-06
9.740000000000000000e+02,2.134118928450425099e-07,1.657043187335657783e-08,4.048192652761742314e-06
9.745000000000000000e+02,3.003055705082309827e-07,2.546615811448432127e-07,7.409819042620210249e-06
9.750000000000000000e+02,1.885865521734426578e-07,3.793343581172120177e-09,4.499577263032628853e-07
9.755000000000000000e+02,8.809027618492983005e-08,1.345834827752828605e-06,4.129789420330983515e-07
9.760000000000000000e+02,6.334488859135214632e-07,1.811742941795475716e-06,8.048816572005831925e-07
9.765000000000000000e+02,1.266361609578555298e-06,1.300498607122730847e-06,5.864193974791914885e-07
9.770000000000000000e+02,2.922315466912579370e-07,9.909182517560935215e-07,1.197856049022047760e-06
9.775000000000000000e+02,9.198805503703257019e-07,1.399050864939693622e-06,2.166216599808653331e-06
9.780000000000000000e+02,1.477045771656007238e-06,8.199915152566190231e-07,1.726424374632120368e-06
9.785000000000000000e+02,1.775838921558885099e-06,7.310351682749811549e-07,6.484048465941925658e-07
9.790000000000000000e+02,1.355379184228404402e-06,2.633491199017472398e-06,3.627858966848295493e-06
9.795000000000000000e+02,2.664472646365807112e-07,1.430050312975410575e-06,4.530621418686910430e-07
9.800000000000000000e+02,7.575489116587215593e-07,1.509064566035351431e-06,3.007621654018955961e-06
9.805000000000000000e+02,2.413217415720645678e-07,4.557335150950498128e-07,5.864182261320721860e-06
9.810000000000000000e+02,1.520448087154367978e-07,2.289834522002618341e-06,2.995531525223814755e-06
9.815000000000000000e+02,6.243421865418270773e-08,2.806088279307484031e-06,4.341512242316922039e-07
9.820000000000000000e+02,5.409840896897698199e-07,1.129433712617708559e-06,4.577755308127204560e-06
9.825000000000000000e+02,2.091900200627528298e-06,1.617097529193226616e-06,1.932477175686832785e-06
9.830000000000000000e+02,7.073576763180855311e-07,5.186588270620184225e-07,4.805927787726202971e-06
9.835000000000000000e+02,3.767393291071313227e-07,2.933006932036992329e-07,4.209259262457718297e-06
9.840000000000000000e+02,1.447356064985142861e-07,6.232366176946803847e-07,1.846736822545672592e-06
9.845000000000000000e+02,1.676539726728643220e-06,9.797443794930213105e-07,2.089058472241890332e-07
9.850000000000000000e+02,9.466710529506215799e-07,7.404293053712083116e-07,3.622535880358346256e-07
9.855000000000000000e+02,3.498694597122975787e-07,1.015607907932405032e-06,1.338423659910175152e-06
9.860000000000000000e+02,1.298461068234872870e-06,9.023632112594367580e-07,1.555332898826187541e-06
9.865000000000000000e+02,1.927593120732992249e-06,8.327272862833482650e-07,9.776632872949830023e-08
9.870000000000000000e+02,3.680778345201347977e-07,8.753030431493602148e-07,1.096673498474753731e-06
9.875000000000000000e+02,9.196696063336979759e-07,1.139072669031073922e-06,9.925652388223166689e-07
9.880000000000000000e+02,9.915762573946520430e-07,1.428541988412500616e-06,3.830935483278883901e-07
9.885000000000000000e+02,3.834978132498845337e-07,2.024153301658220767e-06,2.228194210901454041e-06
9.890000000000000000e+02,1.046226859813314002e-06,5.265746892865986681e-06,8.098943680639904515e-07
9.895000000000000000e+02,1.776789068079119466e-06,3.574259636905350247e-06,2.109398726483666308e-06
9.900000000000000000e+02,8.075537274170994267e-08,2.236377951433810092e-06,6.353603169541860096e-06
9.905000000000000000e+02,2.851814710662929334e-07,2.558436119502966241e-06,4.718037337246703212e-06
9.910000000000000000e+02,1.285860209543913331e-07,5.576488257650011348e-07,8.375440131274664078e-07
9.915000000000000000e+02,1.103695439342128878e-06,1.604673835602440587e-08,1.839835733725583109e-07
9.920000000000000000e+02,4.616912322189601039e-07,1.381221099826702614e-07,4.051881048319777787e-07
9.925000000000000000e+02,6.648528075891627587e-07,6.071585404475564761e-07,1.413785051788990230e-06
9.930000000000000000e+02,7.878514432678488089e-07,3.928484448046000743e-06,1.611613375323380957e-06
9.935000000000000000e+02,2.328773579509670392e-07,4.525561942982911151e-06,2.266809751948221148e-06
9.940000000000000000e+02,1.370313257219201118e-07,2.436984164635161915e-06,8.447715788194935439e-07
9.945000000000000000e+02,2.334150471996904073e-08,3.732796440162963816e-07,6.411375969534672399e-08
9.950000000000000000e+02,2.012399412246374440e-07,5.025242878152860095e-07,6.631291690898945604e-08
9.955000000000000000e+02,4.579889702331326991e-07,6.715916291322831705e-09,7.901145554263285487e-07
9.960000000000000000e+02,3.631430648167034952e-08,5.521049706268042783e-07,2.770402484741773741e-06
9.965000000000000000e+02,4.973523154925800694e-07,2.022129395418375028e-07,1.210312785216811616e-06
9.970000000000000000e+02,1.482889723866848503e-07,1.811419147653024742e-07,7.286327279567809146e-07
9.975000000000000000e+02,2.034986336927094802e-07,1.442569776795855019e-06,2.369656231514431158e-06
9.980000000000000000e+02,2.501809663194352268e-07,2.453652018029412497e-06,8.364354539989987187e-07
9.985000000000000000e+02,2.298616302593654004e-06,8.201544583055119399e-07,4.195353148341722394e-07
9.990000000000000000e+02,7.806469388091562831e-07,1.077956969013721526e-07,2.143746991590016264e-06
9.995000000000000000e+02,6.835376943636051362e-07,2.011758166714908037e-08,9.227165478139272611e-07
1.000000000000000000e+03,2.789304784226576349e-06,8.927623371096944878e-08,7.993278427583822723e-08
1.000500000000000000e+03,1.375874222778332130e-06,2.072096329761719634e-07,1.773188741642843953e-06
1.001000000000000000e+03,4.090641223013670255e-07,9.658392751789805917e-07,5.990065333436487692e-07
1.001500000000000000e+03,5.544133502374563448e-07,1.970945800579431696e-06,9.078582241699079213e-07
1.002000000000000000e+03,1.406649570775871845e-07,3.768552717506607668e-07,2.259680065285298636e-06
1.002500000000000000e+03,8.866745767228613195e-07,1.755221218313182400e-08,2.149401190145035326e-07
1.003000000000000000e+03,1.929257519445045145e-06,1.505472614397510233e-07,4.241023299947012009e-07
1.003500000000000000e+03,7.517526152397467479e-07,3.614129107586158096e-07,1.905472311916050933e-06
1.004000000000000000e+03,4.957800696961681161e-07,8.582283278246244215e-07,2.460785282920183969e-06
1.004500000000000000e+03,1.676134642704884108e-06,6.107536232269386023e-07,2.291890492257571975e-06
1.005000000000000000e+03,6.970283842906982165e-07,2.616384265668986774e-07,2.927520473518589113e-06
1.005500000000000000e+03,8.299281294715393606e-08,9.441191980655128786e-07,2.208877404590322166e-06
1.006000000000000000e+03,1.076726576531257636e-06,1.256569901805203383e-07,3.407707853144150614e-06
1.006500000000000000e+03,1.829078252048148400e-06,9.517928979913934096e-07,2.308677388323581143e-06
1.007000000000000000e+03,6.065614705128732998e-07,1.601368391601611330e-06,3.841279288120636558e-07
1.007500000000000000e+03,2.477403335760699766e-07,3.099225952108684835e-07,3.433654151291570937e-07
1.008000000000000000e+03,6.962454630853209511e-07,4.290336650180771700e-08,1.399815667607544389e-07
1.008500000000000000e+03,6.440387622417010610e-07,9.773147928929734997e-07,1.192108393884347971e-07
1.009000000000000000e+03,1.741247003006531986e-06,2.208029279735876692e-06,1.649539937815594018e-06
1.009500000000000000e+03,2.879011268561991634e-06,8.611131610286313990e-07,2.543002970361659796e-06
1.010000000000000000e+03,2.455116607762261140e-08,3.392870792800579524e-07,1.021095117938075066e-07
1.010500000000000000e+03,1.781345159015645772e-06,2.179257696380946928e-07,4.295273200872023710e-09
1.011000000000000000e+03,1.014941426882346114e-06,1.287070982494356286e-06,1.329042397905443235e-07
1.011500000000000000e+03,5.807734089582687083e-07,4.108097447457238817e-06,5.217663401725650736e-07
1.012000000000000000e+03,1.042115256961875805e-06,2.229154163170221898e-06,1.532849879337801348e-06
1.012500000000000000e+03,1.739013892422880341e-06,9.844322065507799874e-07,1.037670592285027940e-06
1.013000000000000000e+03,5.996883613988804960e-07,6.294824980539772852e-07,4.267137519798539066e-06
1.013500000000000000e+03,1.582488211903210131e-07,2.353366391869488525e-08,7.934534683587160419e-06
1.014000000000000000e+03,2.921457845928597522e-08,5.513853963235880306e-08,6.653266626937002413e-07
1.014500000000000000e+03,5.606978788318552451e-08,3.780705235622364767e-07,2.606960086846622070e-07
1.015000000000000000e+03,8.904535684210894152e-07,3.596771953493290842e-07,1.219696303851540836e-06
1.015500000000000000e+03,2.812657720868246175e-06,1.516546666605331765e-07,3.897916510333590743e-06
1.016000000000000000e+03,4.665284912660874740e-07,8.897305537811938517e-08,2.028447427817572843e-06
1.016500000000000000e+03,2.076914945866229121e-06,1.857356369334698518e-06,6.159569487990529888e-07
1.017000000000000000e+03,2.235621435950551141e-06,1.821879766258351565e-06,2.102561898994719076e-07
1.017500000000000000e+03,1.254140714015333707e-06,5.704756337468525586e-07,8.475458108392645800e-07
1.018000000000000000e+03,8.846688322942551082e-07,6.117895747210043883e-07,9.846181762319311066e-07
1.018500000000000000e+03,9.804536698943645028e-08,1.023290329952199263e-06,1.085301170946721968e-06
1.019000000000000000e+03,8.323209341308664623e-07,1.112527601464744535e-06,2.192870529796703449e-06
1.019500000000000000e+03,7.373830701746429688e-07,1.379580730145966723e-06,1.211456540687726662e-06
1.020000000000000000e+03,2.218515002934558348e-08,2.520017446284104150e-06,1.318674394245169709e-06
1.020500000000000000e+03,6.093334136464920573e-08,2.653165442430518965e-06,7.757375000210153313e-07
1.021000000000000000e+03,1.033703074484961440e-07,1.462105958834827583e-06,1.257115973857548200e-08
1.021500000000000000e+03,4.325958976318787319e-07,7.424498495024446605e-07,6.215177130076990911e-07
1.022000000000000000e+03,8.505051100896012430e-08,7.885266071800224611e-07,3.110386010842706911e-06
1.022500000000000000e+03,8.686381482847491106e-07,4.204906087376148827e-07,4.731677570991336552e-06
1.023000000000000000e+03,2.396745667133825511e-07,4.443371725400508221e-07,3.408081018444877793e-06
1.023500000000000000e+03,4.089321899239905849e-08,1.358636673302988446e-07,2.050046765212180464e-06
1.024000000000000000e+03,2.529863501910749483e-07,4.309860476052255587e-07,2.098967584766780260e-06
1.024500000000000000e+03,4.666300311489095536e-07,1.768807045470198784e-07,1.059065719853413013e-06
1.025000000000000000e+03,7.740589893043120144e-08,1.059874305131237670e-06,7.573626863450613202e-07
1.025500000000000000e+03,2.098380859157688967e-06,1.540611156657356158e-06,5.809822974972503470e-06
1.026000000000000000e+03,2.263444522479246731e-06,3.485646394883818188e-07,5.326364549895280144e-07
1.026500000000000000e+03,2.557706076529747221e-06,1.411405085638746423e-08,6.459719322100431597e-06
1.027000000000000000e+03,9.481362950228740441e-07,2.933248949146581523e-07,7.805427617673057851e-06
1.027500000000000000e+03,3.633153862220719136e-07,2.541264215265338176e-06,1.904757364224407070e-06
1.028000000000000000e+03,6.571696460586972002e-07,2.954140975949784289e-06,2.315923993746940421e-07
1.028500000000000000e+03,4.058932670750989298e-07,1.154733875955343360e-06,1.553136857359290972e-07
1.029000000000000000e+03,4.163436196172543294e-07,1.826401132772456434e-06,3.088900105093584371e-07
1.029500000000000000e+03,1.156981562861020058e-07,8.808266940830925077e-07,2.614514749039150867e-06
1.030000000000000000e+03,2.176636098225551660e-06,3.082793448610223128e-08,1.894726680692991800e-06
1.030500000000000000e+03,1.673638393305505505e-06,4.649218173633394516e-08,4.281087095676047342e-07
1.031000000000000000e+03,2.905590164383712542e-08,1.219860101371895865e-07,5.723767289469873713e-07
1.031500000000000000e+03,2.029649480570550156e-07,1.028031873824016408e-07,7.679931768120246686e-07
1.032000000000000000e+03,7.603307219634267103e-07,9.288235718781264068e-09,5.516921431492149423e-07
1.032500000000000000e+03,1.424219356109438533e-07,1.553026249044798172e-07,5.601827267687427172e-07
1.033000000000000000e+03,2.107828997252046151e-07,1.880550166666312917e-07,2.959459682004566318e-07
1.033500000000000000e+03,2.295626855287431521e-06,2.977049916686759443e-07,4.908174540302533323e-06
1.034000000000000000e+03,3.611255716621308755e-06,6.587721044215460346e-07,2.927472804902441133e-06
1.034500000000000000e+03,7.647315026883070082e-07,2.923881733870535875e-07,1.610225698928046883e-06
1.035000000000000000e+03,1.868508568431935955e-08,8.294490992814492157e-08,2.350087494005524254e-06
1.035500000000000000e+03,5.687418046459214666e-07,6.504798655482741287e-07,7.574440882257730657e-06
1.036000000000000000e+03,3.078469571546908411e-07,2.390092501938448134e-07,5.099167781174982756e-06
