# f,ax,ay,az
9.030000000000000000e+02,6.250073955072327464e-07,5.297284859675571358e-07,1.028464719973688433e-05
9.035000000000000000e+02,9.878713500468614009e-07,2.391492389782572595e-07,4.274304391745165627e-06
9.040000000000000000e+02,1.157124772716597470e-06,1.351702405576404071e-06,4.294242242915286893e-06
9.045000000000000000e+02,5.243851761644763515e-07,3.858667689833199208e-06,2.925677905935013837e-06
9.050000000000000000e+02,1.842637479461599765e-06,2.980664224378353875e-06,3.228587404890258852e-08
9.055000000000000000e+02,8.293078294937997392e-07,8.221439499588487146e-07,3.513526658735144385e-07
9.060000000000000000e+02,1.348085584177205081e-06,1.006831079935056207e-06,2.667595800193855027e-06
9.065000000000000000e+02,1.132482527574126550e-06,1.604475276397360064e-08,2.598775322068006640e-06
9.070000000000000000e+02,7.196736791525687289e-07,1.221428493540424370e-06,1.590556730950596085e-06
9.075000000000000000e+02,8.897852236999421933e-07,1.986913988779115208e-06,9.311156660087786930e-07
9.080000000000000000e+02,1.180740992253269014e-06,7.266264132838165476e-07,8.606345111874253392e-08
9.085000000000000000e+02,2.300403648193228256e-06,7.017995422494519215e-08,1.678818526907485895e-06
9.090000000000000000e+02,6.293783668098082218e-07,6.498282026163036130e-08,7.122526897953181892e-06
9.095000000000000000e+02,1.047117773046620843e-07,2.157153268893114199e-07,8.417983852203615703e-06
9.100000000000000000e+02,5.319881325034823011e-07,2.369482640880611352e-07,1.736966795151092033e-06
9.105000000000000000e+02,1.593188810582919510e-07,8.021647097452032948e-07,2.509965625082597816e-06
9.110000000000000000e+02,4.940820480002750265e-07,8.470323078957549038e-07,5.386653137584132735e-06
9.115000000000000000e+02,1.244453749712700242e-06,7.517460127259134604e-07,6.140951176552161375e-06
9.120000000000000000e+02,1.034012841613106655e-06,1.528322875693069373e-06,2.971679332897800136e-06
9.125000000000000000e+02,2.493151725631378059e-07,2.221184155029265543e-07,2.792184787787331001e-07
9.130000000000000000e+02,1.298652758961172329e-07,3.319480898306284147e-07,4.615241718304349220e-07
9.135000000000000000e+02,1.116270523960304672e-06,1.361952386226069404e-06,1.247751322039128651e-06
9.140000000000000000e+02,1.247587166115929541e-06,2.203924161498009273e-06,3.973871769914161744e-06
9.145000000000000000e+02,1.345645751465414192e-07,5.150704034232002642e-07,6.576292593612338497e-06
9.150000000000000000e+02,3.430563419659237269e-07,1.516380654869867131e-09,5.538685792859375206e-06
9.155000000000000000e+02,1.386764789295292063e-06,1.838481640392373245e-07,3.094500754894026929e-06
9.160000000000000000e+02,1.417622543048104349e-07,2.918375925451744904e-07,1.645806173840047711e-06
9.165000000000000000e+02,2.217217102282320866e-06,1.408984341875052617e-06,1.481401726245915904e-08
9.170000000000000000e+02,3.524704216891437747e-06,2.668528973924454102e-07,3.447201895335793926e-06
9.175000000000000000e+02,1.705104783463938025e-06,1.584406887745620149e-07,5.451904331604796761e-06
9.180000000000000000e+02,1.270384333401233967e-06,2.463830556541632583e-07,2.160781045370522157e-06
9.185000000000000000e+02,1.476812113791204359e-06,1.663303057829174736e-06,1.289746859600561242e-07
9.190000000000000000e+02,7.352463456115539223e-07,1.276459963456400947e-06,5.954167616916290537e-07
9.195000000000000000e+02,2.486193749564287524e-07,2.800802349683417824e-06,5.598154922373279365e-07
9.200000000000000000e+02,1.151907355075435732e-06,2.081334873846365973e-06,6.080475687738673142e-07
9.205000000000000000e+02,7.945013445436789818e-07,1.011742355582919814e-06,4.888572760295135031e-07
9.210000000000000000e+02,1.282136270322549975e-06,3.329142301915912025e-07,5.508539005330857424e-07
9.215000000000000000e+02,1.956823942820388548e-06,2.668637745127338988e-07,2.153358151464035906e-06
9.220000000000000000e+02,9.042863374752329768e-07,2.162414456131421201e-07,3.563583894724562129e-07
9.225000000000000000e+02,1.440901767181302528e-06,3.074523115015169144e-07,1.824563662004377860e-06
9.230000000000000000e+02,2.900412032074882611e-06,2.344919479676135817e-06,1.692870582876428310e-06
9.235000000000000000e+02,1.273611165757464214e-06,1.427831294956346497e-06,1.624663248541208493e-06
9.240000000000000000e+02,3.960249055054954196e-07,1.053203350348576091e-06,4.145190014615320117e-07
9.245000000000000000e+02,1.270032175412866146e-06,1.748635937148004077e-06,5.107228907648163090e-06
9.250000000000000000e+02,2.954563817621050470e-06,8.767198241152111204e-07,3.580789208865226272e-06
9.255000000000000000e+02,3.707310815931875592e-06,1.247858960805038739e-07,1.638155115138422932e-06
9.260000000000000000e+02,2.528428196280428902e-06,3.501992770102455223e-07,3.631025093278043135e-06
9.265000000000000000e+02,1.750167042736014110e-06,1.414157318989717411e-07,6.652794934224291474e-06
9.270000000000000000e+02,3.038262864826817404e-06,1.545561161129328597e-07,1.423635692093249114e-06
9.275000000000000000e+02,2.592812487654149208e-06,7.953278407094084783e-08,3.765039800997570302e-07
9.280000000000000000e+02,8.502785052750763759e-07,1.887677969684850878e-06,1.485630031238524481e-06
9.285000000000000000e+02,1.261178818355360730e-06,1.219066492524225200e-06,7.090086034170311481e-07
9.290000000000000000e+02,5.709387349709450953e-07,8.894347996075800505e-07,8.444773047035722108e-07
9.295000000000000000e+02,1.455646918634533271e-07,1.586448041270165032e-06,3.326612244421432768e-06
9.300000000000000000e+02,3.051807931711728666e-07,3.009258671597896666e-07,1.637106376194260875e-06
9.305000000000000000e+02,8.555562403773967856e-07,1.197979859040893377e-06,1.705807519864747053e-06
9.310000000000000000e+02,2.824783086905808872e-06,1.161176139253724215e-06,1.824786959536397911e-06
9.315000000000000000e+02,3.799920845052986090e-06,4.161603131343591845e-06,2.932357747409682110e-06
9.320000000000000000e+02,2.302296814948396162e-06,3.243549423936734347e-06,3.808245801406958501e-06
9.325000000000000000e+02,2.384911565894347518e-06,1.103419726383428603e-06,1.849734994762335520e-06
9.330000000000000000e+02,1.662831597156772819e-06,7.268346972572395609e-08,6.800133167464347325e-07
9.335000000000000000e+02,3.077401403251562084e-07,3.293095272763536114e-07,8.813725876966776353e-07
9.340000000000000000e+02,4.696704355736850615e-09,4.075901078623439445e-07,9.957940327968873394e-07
9.345000000000000000e+02,4.125902697732666879e-07,1.107530994265837265e-07,4.308724068225842269e-07
9.350000000000000000e+02,6.288529851528020420e-08,1.035651785022499739e-06,1.164316077352996318e-06
9.355000000000000000e+02,1.991908766522031141e-07,3.062133193365098411e-07,2.186362596780947640e-06
9.360000000000000000e+02,6.324085878494849415e-08,7.136335072587483768e-07,8.594776695697074572e-07
9.365000000000000000e+02,1.280509001660553243e-07,1.740929288169658447e-06,7.148450776132144332e-07
9.370000000000000000e+02,4.868350786307758238e-07,1.062814503482825722e-06,1.462391508169684971e-07
9.375000000000000000e+02,7.738520074469914480e-07,3.550062195724208387e-07,1.737475628203135005e-06
9.380000000000000000e+02,1.008884133141693077e-06,3.809191457480390100e-07,4.092214273352499190e-07
9.385000000000000000e+02,1.032884548877612480e-06,1.813683957658150138e-06,3.277480843380935735e-06
9.390000000000000000e+02,1.611403498984219171e-06,1.134549306522708295e-06,3.843422219492854316e-06
9.395000000000000000e+02,7.986611707195751767e-07,1.611968231926584948e-07,6.665565060763655329e-06
9.400000000000000000e+02,6.094414734755853156e-07,6.883008171684004615e-07,5.650172682260894120e-06
9.405000000000000000e+02,1.417835838383261219e-06,1.363919381834372430e-06,1.629058304776805597e-06
9.410000000000000000e+02,5.877105283814519400e-07,1.173895169068185142e-06,2.376021063037285604e-06
9.415000000000000000e+02,1.196564137830584270e-08,7.583831749356869804e-08,1.576227027139276716e-06
9.420000000000000000e+02,1.589458922523767747e-06,6.958241413334312966e-08,4.415691177529095105e-07
9.425000000000000000e+02,4.994912307082330850e-06,1.629258514634605636e-07,4.153291820435155216e-07
9.430000000000000000e+02,1.606517100508017940e-06,1.057226866777875524e-06,3.146209986617620276e-07
9.435000000000000000e+02,6.157036129495216716e-07,1.121503326542528175e-06,2.444490298748363578e-06
9.440000000000000000e+02,1.039352047225838214e-06,3.623408524967864220e-06,3.880795915033505103e-06
9.445000000000000000e+02,7.096288460019809768e-07,1.525723214709913763e-06,4.073090090111917048e-06
9.450000000000000000e+02,5.056698387195866187e-07,9.665187717759346862e-08,2.635643566410269381e-06
9.455000000000000000e+02,1.032675577658535403e-06,1.114354864627827052e-07,9.038415219591584943e-07
9.460000000000000000e+02,7.822409881491212415e-07,8.370732246361266793e-07,2.021912444247070937e-06
9.465000000000000000e+02,6.092788927265479281e-08,1.159148970934763772e-06,2.942070799180219091e-07
9.470000000000000000e+02,1.248281311451538490e-07,3.060497486144490323e-07,6.294868674554386816e-07
9.475000000000000000e+02,1.607272921252252738e-06,1.535377092453252056e-06,9.849752059079854842e-07
9.480000000000000000e+02,4.337811814257831825e-06,2.210393938989714244e-06,1.946058175819744822e-06
9.485000000000000000e+02,1.918935133609565808e-06,8.370644864068593853e-07,3.867136805091125494e-07
9.490000000000000000e+02,2.586672511984167863e-07,7.082418284853262030e-09,3.446349540513652709e-06
9.495000000000000000e+02,1.070503885685849534e-06,2.402082569976190783e-07,3.394870200679191882e-06
9.500000000000000000e+02,1.155529611297496755e-06,2.894520771615052062e-07,5.042823544661991280e-07
9.505000000000000000e+02,1.448082998909456314e-07,4.176343042424603988e-08,2.173513599593258029e-07
9.510000000000000000e+02,2.439881739950827057e-07,1.830935462595791816e-07,2.856062327828186348e-06
9.515000000000000000e+02,1.821398813615690964e-07,5.751078068968400213e-07,1.498936065179768364e-06
9.520000000000000000e+02,1.399235672015917441e-07,4.788868345017021397e-07,2.206541855404771863e-07
9.525000000000000000e+02,1.766980225616558068e-07,3.527172554896329908e-10,1.323708929612328606e-06
9.530000000000000000e+02,1.039993336085421753e-06,3.526901574830279537e-07,1.410004603292309715e-06
9.535000000000000000e+02,6.642136965275283643e-07,3.291858788225325469e-07,1.909226073175636887e-07
9.540000000000000000e+02,3.737524625747820581e-07,4.895306336947788776e-08,6.794216881612676754e-07
9.545000000000000000e+02,3.645055859772967662e-07,9.424856882775589784e-07,1.538357453375354489e-06
9.550000000000000000e+02,1.364597029068405110e-07,8.481060663562783221e-07,1.724478348444848135e-06
9.555000000000000000e+02,3.274347735285289356e-07,9.333303721159671284e-08,6.499554799596332881e-08
9.560000000000000000e+02,1.023427853703481767e-06,3.963229137930155618e-08,1.588503014990738696e-06
9.565000000000000000e+02,3.479416875243125035e-07,8.792511520090097688e-08,1.411122996087972115e-06
9.570000000000000000e+02,4.510939864324977804e-07,1.127937647337163650e-07,3.106214460348440501e-06
9.575000000000000000e+02,4.916894264716427283e-07,5.016864849017520088e-07,2.510489655318996627e-06
9.580000000000000000e+02,8.144116121567369577e-07,7.182481850893938950e-07,7.383992304333947378e-07
9.585000000000000000e+02,2.564420404170706646e-06,2.252985887740054396e-06,1.832738248302129118e-06
9.590000000000000000e+02,1.560891377516672008e-06,1.861450926030668052e-06,1.358304721245924852e-06
9.595000000000000000e+02,5.566631395376562952e-07,1.009336199635356171e-06,1.820471197295844253e-06
9.600000000000000000e+02,6.046408618160538485e-08,3.254959797068732094e-07,5.244526492860024208e-06
9.605000000000000000e+02,1.328273967709102644e-07,1.880474745048864706e-06,5.500704668647469558e-06
9.610000000000000000e+02,4.244163693518782340e-07,7.045949619635182231e-07,1.737156903877108878e-06
9.615000000000000000e+02,6.390611797169360402e-07,5.890571660020384362e-07,3.192705085615117885e-08
9.620000000000000000e+02,8.995541228575761271e-07,8.667790520682612591e-07,4.116146397610506966e-07
9.625000000000000000e+02,4.637986278684203767e-07,8.679395233524552718e-07,2.857590106967646066e-06
9.630000000000000000e+02,7.464931095744202218e-07,5.357095883448621175e-07,5.663940571638574744e-06
9.635000000000000000e+02,1.023347011417289774e-07,2.345579788987105504e-06,3.372578626563917141e-06
9.640000000000000000e+02,6.531577364028407433e-08,2.218997361310608583e-06,3.644730136239325206e-07
9.645000000000000000e+02,1.635209436708223314e-07,5.152693711702402045e-07,1.330613044056828611e-06
9.650000000000000000e+02,1.913404137528183745e-06,1.793391350988630671e-07,1.234708768650092547e-06
9.655000000000000000e+02,1.743114911474754208e-06,1.141997270684550725e-06,1.187853819334087339e-06
9.660000000000000000e+02,1.628870523605013921e-06,2.728308326222522457e-06,1.592080872449013475e-06
9.665000000000000000e+02,1.030926093693025254e-06,2.242470672475697559e-06,4.032280817852520555e-06
9.670000000000000000e+02,2.039349258264648948e-07,5.253805251145813848e-07,8.294688142943126234e-06
9.675000000000000000e+02,1.005101999135876862e-06,1.807763359265545191e-07,3.843998685731402949e-06
9.680000000000000000e+02,2.290324691909243077e-06,1.559300265502386731e-07,1.460982336671580396e-06
9.685000000000000000e+02,2.042947361428400593e-06,5.863751630121373638e-07,4.348123212219086613e-06
9.690000000000000000e+02,2.570012014275469219e-07,7.719629644149897011e-07,3.244451686844816149e-06
9.695000000000000000e+02,8.668121272000651097e-07,6.885320050242148778e-07,7.328942478901557592e-08
9.700000000000000000e+02,8.086208893726153450e-07,6.224676928458183882e-08,6.186047773657088684e-07
9.705000000000000000e+02,1.306477498640391014e-06,1.648108466783093765e-06,2.238636890792069226e-06
9.710000000000000000e+02,1.950891010634418974e-07,2.643991368494553778e-06,2.756775807756885378e-06
9.715000000000000000e+02,5.232239853995417346e-08,5.651972967080936469e-07,3.617387371681385398e-06
9.720000000000000000e+02,6.802375176227759992e-07,3.444366515991975725e-07,9.858021074994859146e-06
9.725000000000000000e+02,1.718884664357112083e-06,3.354372083994415752e-08,2.567381421672171066e-06
9.730000000000000000e+02,1.488039747725640696e-06,2.887307283035958801e-06,1.277876964395588266e-06
9.735000000000000000e+02,3.345628727065567566e-07,3.751672780366960881e-06,2.809993618365537200e-06
9.740000000000000000e+02,5.213519810080098407e-07,7.318391731261928065e-07,4.309879862101231157e-07
9.745000000000000000e+02,9.762978499305029685e-07,2.889675961037161544e-07,1.761472028381228097e-06
9.750000000000000000e+02,1.022293027533570352e-06,1.707513533842794738e-07,5.144194993804976665e-06
9.755000000000000000e+02,4.763864985884744410e-07,1.536451760343858268e-06,1.682977902956169873e-06
9.760000000000000000e+02,4.285169451150980238e-07,2.462950707698241855e-06,2.386397108037791459e-06
9.765000000000000000e+02,2.496993249618997756e-07,1.140333582610891561e-06,2.326813050987684900e-06
9.770000000000000000e+02,4.705631049313668130e-07,2.287659066444668460e-07,9.257231883525507074e-07
9.775000000000000000e+02,1.355231121595103574e-07,5.084210890802687750e-08,2.654575641691979763e-06
9.780000000000000000e+02,8.120534965154302405e-08,6.655204162099624938e-07,6.385424128382017105e-06
9.785000000000000000e+02,2.693759421941491407e-08,7.267267453344233194e-07,2.983563530159324948e-06
9.790000000000000000e+02,4.128635466775050646e-08,1.667367699164748913e-06,5.136822663260967715e-07
9.795000000000000000e+02,1.605655065512592243e-06,1.540411767577298182e-06,1.481506516388895534e-06
9.800000000000000000e+02,2.916458093593457827e-06,1.999783720686839666e-06,4.950419597187452528e-06
9.805000000000000000e+02,1.602113774329949690e-06,1.577125752489716688e-06,1.491278603344163262e-06
9.810000000000000000e+02,1.292764021892224661e-06,3.881711620019917922e-07,1.232707244065708250e-06
9.815000000000000000e+02,6.616769554486859503e-07,1.197436352750284741e-08,1.045688733718782353e-05
9.820000000000000000e+02,1.215663237025211946e-06,8.926344239074577335e-08,9.870640189859532592e-06
9.825000000000000000e+02,2.293637941283113813e-06,1.288487110321353359e-06,2.852618499417873849e-06
9.830000000000000000e+02,3.564955973424775189e-06,2.306744481370555921e-06,3.352439694444288338e-06
9.835000000000000000e+02,3.064398121970651163e-06,6.509732422103306881e-07,2.660043310487966924e-06
9.840000000000000000e+02,1.354283360959682493e-06,1.945192080504097356e-06,1.194922649408534667e-06
9.845000000000000000e+02,6.145565864895485903e-07,2.484028024027804142e-06,4.100739991822095754e-06
9.850000000000000000e+02,1.172107195262933765e-06,2.056571441523411289e-06,4.462931861963851002e-06
9.855000000000000000e+02,1.429374326387288520e-06,1.673537388277687937e-06,5.405271805158852821e-07
9.860000000000000000e+02,7.973339209653802176e-08,5.883697493764478154e-07,7.583143616930725422e-07
9.865000000000000000e+02,9.382776046636601068e-07,3.432816068172618864e-08,8.654243342015077368e-07
9.870000000000000000e+02,8.052590094063382260e-07,6.043442712030118329e-07,1.231154641085254353e-06
9.875000000000000000e+02,2.090939978295071955e-07,9.063728081527028392e-07,7.983352584799816398e-07
9.880000000000000000e+02,6.286432632851580101e-07,4.218166219024381077e-06,1.112665853491425290e-06
9.885000000000000000e+02,1.132717821859889800e-07,5.327756425064774150e-06,2.706545911778116801e-07
9.890000000000000000e+02,3.372819501076062115e-07,3.534779304221542223e-06,3.566712178676281805e-07
9.895000000000000000e+02,8.866090063781469177e-07,1.504303549203586698e-06,1.549252050427511985e-06
9.900000000000000000e+02,3.829753994834644807e-07,1.218937269236792800e-06,9.840992487718736520e-07
9.905000000000000000e+02,1.660664146202888638e-07,9.086233297520990812e-07,5.909452514672740493e-07
9.910000000000000000e+02,4.950168623090198345e-08,2.875359510033860893e-07,5.490096354049491575e-07
9.915000000000000000e+02,4.612179796508554292e-07,3.387483614571393765e-08,5.173543605756892750e-07
9.920000000000000000e+02,4.584341276304169218e-07,1.966191801816967064e-07,4.370559094770877251e-06
9.925000000000000000e+02,4.212286469337178945e-08,5.501855092358448823e-07,4.863325880333919396e-06
9.930000000000000000e+02,7.349104472483702975e-08,6.975979737494451751e-07,2.660201450870785793e-06
9.935000000000000000e+02,2.807537847074258615e-07,4.539434488821866684e-08,3.026821303132410582e-06
9.940000000000000000e+02,8.703811298339234266e-07,4.968735955540858542e-07,1.902074536787677459e-06
9.945000000000000000e+02,6.787226637697975225e-07,2.068932573728838924e-08,1.990104653676017370e-07
9.950000000000000000e+02,1.149103310305985731e-07,3.626537024178264408e-07,1.235789231559566793e-06
9.955000000000000000e+02,4.862210583995478189e-07,1.798336454620205038e-07,2.315249078985405335e-06
9.960000000000000000e+02,1.522131949307501720e-06,5.369244711026920895e-07,9.227997138173078041e-07
9.965000000000000000e+02,9.941465321583334977e-07,4.316182563456118587e-07,1.391412041668761399e-06
9.970000000000000000e+02,1.392406026619274307e-06,5.989571274006846131e-07,3.147127851600095875e-07
9.975000000000000000e+02,6.757454293643535397e-07,2.598259981119793498e-07,6.774897908166660679e-07
9.980000000000000000e+02,1.660052421390875622e-07,9.033907874042935515e-08,6.092369632782545213e-07
9.985000000000000000e+02,4.977125734440551077e-07,1.384589567282948183e-06,2.001126267231335588e-06
9.990000000000000000e+02,1.555124816198159088e-06,3.120720665679105633e-06,2.258795884257442722e-06
9.995000000000000000e+02,2.091215069388510204e-06,2.134813536746643296e-06,2.032415877241094492e-06
1.000000000000000000e+03,1.642878581016967862e-06,2.007759096645773184e-06,6.306535148697428412e-07
1.000500000000000000e+03,5.753108144728160901e-07,9.060701407720272183e-07,7.025107317693720037e-07
1.001000000000000000e+03,1.761421022431757370e-07,1.601298968458564884e-06,1.916790034041826558e-06
1.001500000000000000e+03,8.630600545036513866e-08,8.862501939460686187e-07,9.503067643005954807e-07
1.002000000000000000e+03,5.679474658941607117e-07,4.495273181544038770e-07,4.285918156662616319e-07
1.002500000000000000e+03,1.248520305425120390e-06,7.609807124250161628e-07,5.614130378310369430e-07
1.003000000000000000e+03,1.814857217497056830e-06,1.555539021817628794e-06,4.998346471624422502e-07
1.003500000000000000e+03,6.522890570689552517e-07,1.181838803782861624e-06,3.668744024176113132e-06
1.004000000000000000e+03,1.075771556111323433e-07,1.431371739282077900e-06,6.083834947038746591e-06
1.004500000000000000e+03,2.580722508541235030e-07,1.445623952990728526e-06,5.575361650606711516e-06
1.005000000000000000e+03,1.166011773407435946e-06,1.491607415086336315e-06,1.845469663114556457e-06
1.005500000000000000e+03,1.057337056855600452e-06,9.847409958002231785e-07,3.674675334170431329e-06
1.006000000000000000e+03,2.120821764459284453e-07,6.836882034776708857e-07,4.301557817761814029e-06
1.006500000000000000e+03,9.087225675103037553e-08,2.627655627399658167e-08,5.481776413950230214e-07
1.007000000000000000e+03,1.802541382271511729e-07,6.395406938572796046e-07,3.266940422188487700e-07
1.007500000000000000e+03,7.371301442383391663e-07,3.183969083110706258e-07,1.258820206597092634e-07
1.008000000000000000e+03,4.457101888902959284e-07,4.990152773693395425e-08,2.899937190815840519e-07
1.008500000000000000e+03,5.567678971212454839e-07,4.793372361657357424e-07,2.170652512717978509e-06
1.009000000000000000e+03,5.294226650836212278e-07,6.243925965167808776e-07,2.490495115557574560e-06
1.009500000000000000e+03,6.720509008207442954e-07,1.551111417763139074e-06,3.098073337542943231e-06
1.010000000000000000e+03,8.707380800446921553e-07,5.049565835903511150e-06,2.369325936225381891e-06
1.010500000000000000e+03,1.352791588894469726e-06,2.149558611545730652e-06,1.505340348955468884e-06
1.011000000000000000e+03,5.446425674355388155e-07,2.949854458817685677e-07,3.267951329855083400e-06
1.011500000000000000e+03,4.829579601114362266e-07,4.368455973131712816e-08,4.165546186645933571e-06
1.012000000000000000e+03,1.376862627030521994e-07,1.208133249960520578e-07,1.811552478450079991e-06
1.012500000000000000e+03,3.467171320085955276e-07,4.584736421337325046e-07,3.233009561185086505e-06
1.013000000000000000e+03,1.147180767073391391e-06,7.561583461401321232e-07,3.276330275185764174e-06
1.013500000000000000e+03,1.188048432811786878e-06,4.933053557973934812e-07,1.116858415325538139e-06
1.014000000000000000e+03,5.240529935534045709e-07,2.844646335423056632e-07,1.086768195359465589e-06
1.014500000000000000e+03,9.340013392954628390e-07,2.397808358296401367e-07,1.997832752672446401e-08
1.015000000000000000e+03,1.229504766744534730e-06,7.004561499520302450e-08,1.581805597844587474e-06
1.015500000000000000e+03,4.491082449520295224e-07,4.157746336010987123e-08,2.986294477355186620e-06
1.016000000000000000e+03,4.393202852065847389e-07,3.006763559502192181e-07,3.616875976576320622e-07
1.016500000000000000e+03,8.693501763213829240e-07,1.697382673787275598e-06,1.179373856011578428e-06
1.017000000000000000e+03,1.794581847816211691e-07,9.655937991832942995e-07,7.937187817055056678e-07
1.017500000000000000e+03,6.254274019566485974e-07,7.839064202209986450e-07,5.466696829425071349e-07
1.018000000000000000e+03,9.553119750309547266e-07,1.363261278186608422e-06,7.827657755858165499e-07
1.018500000000000000e+03,1.048229589917449392e-06,2.868599596542893659e-06,1.280006554622243828e-06
1.019000000000000000e+03,1.216657541897742233e-06,5.898045466310780280e-06,3.561978614420717326e-07
1.019500000000000000e+03,2.815037501840914114e-07,1.855609516697069439e-06,1.797050481107206220e-07
1.020000000000000000e+03,2.272778610594301120e-07,9.144669844432153633e-08,1.336874594697317989e-06
1.020500000000000000e+03,4.051102354565958743e-07,2.687148691751800809e-07,9.108963082920552512e-07
1.021000000000000000e+03,1.495186459530762706e-07,6.276059932796426497e-08,2.490197867138379762e-07
1.021500000000000000e+03,3.766396642026250661e-07,1.553960852563663944e-07,1.791804622833293730e-07
1.022000000000000000e+03,1.477716490957268514e-06,2.097556916667881277e-06,3.863857931897702077e-07
1.022500000000000000e+03,1.385509619637603804e-06,2.455332303373586416e-06,2.426366291681592490e-08
1.023000000000000000e+03,1.541049335760715653e-07,2.656730561508415238e-07,1.020673394904156078e-06
1.023500000000000000e+03,5.329423384329912424e-07,1.259808791887172367e-06,3.119180648681766050e-06
1.024000000000000000e+03,1.793737128493003117e-06,3.796548014255462478e-06,7.887873991121304113e-06
1.024500000000000000e+03,6.255806325395807765e-07,1.852987615511135417e-06,6.083469691173172210e-06
1.025000000000000000e+03,3.103468077786885397e-07,1.109330162178164381e-07,8.414237394453024098e-07
1.025500000000000000e+03,5.146011682374429532e-08,5.399958024720998846e-07,1.399467174184163429e-06
1.026000000000000000e+03,4.657862979018412776e-07,4.075855723518961648e-06,2.394618911081000495e-06
1.026500000000000000e+03,2.041215637681622565e-06,5.676542876370521736e-06,6.753446618885354750e-07
1.027000000000000000e+03,1.585457203590584804e-06,1.847016388377135072e-06,1.357156194653934021e-06
1.027500000000000000e+03,5.848450874166206377e-07,3.845658305562804933e-07,2.713356777900146943e-06
1.028000000000000000e+03,6.288659166042239128e-07,4.577291030592851447e-07,1.353941700507767809e-06
1.028500000000000000e+03,1.816415461219372488e-07,2.174381589978425664e-07,3.048850042010037851e-07
1.029000000000000000e+03,1.108653542551083317e-07,1.816595715763333196e-07,7.033603820698541478e-07
1.029500000000000000e+03,2.465785071685127172e-07,7.072221678406394649e-07,1.616974420909629422e-06
1.030000000000000000e+03,8.623244061222787913e-08,1.168906660358586406e-07,2.562950776155131139e-06
1.030500000000000000e+03,4.974689834468296762e-08,1.132845478262081725e-06,8.287095713950443804e-08
1.031000000000000000e+03,9.504431169091318509e-07,2.982227765848985817e-07,1.574040174046962393e-06
1.031500000000000000e+03,2.753114704738173892e-06,2.916958789066333893e-07,9.455178938408912096e-07
1.032000000000000000e+03,1.461021617066300689e-06,3.831199553369276317e-07,3.083711363856602346e-06
1.032500000000000000e+03,7.110983034129057381e-07,1.182258433658975308e-06,1.862843944299199496e-06
1.033000000000000000e+03,3.744915760757254467e-07,1.397307961998378172e-06,4.166942576175601328e-08
1.033500000000000000e+03,1.871788567262650462e-07,8.235471061472989467e-07,4.203195117599204467e-07
1.034000000000000000e+03,4.811506461562334847e-07,6.106403692837139330e-07,1.092691581584359974e-06
1.034500000000000000e+03,4.923128307654731916e-07,1.539092288480105250e-06,1.252563892703568195e-06
1.035000000000000000e+03,2.408614494853119901e-07,1.618277493159532535e-06,1.744428837878432327e-07
1.035500000000000000e+03,1.333040555204070916e-07,2.750591671264443622e-07,4.969571964571338520e-07
1.036000000000000000e+03,2.330410740315626769e-07,1.449979890457385922e-06,7.912500762291753574e-07
1.036500000000000000e+03,2.137467333799203288e-08,3.702052371379551028e-07,2.268180011671055088e-07
1.037000000000000000e+03,1.626370307727719065e-07,2.425371932363902016e-07,5.781756019128959533e-09
1.037500000000000000e+03,1.042718806763645749e-06,1.879448131432233350e-08,2.742706303645922030e-06
1.038000000000000000e+03,2.712228384104134438e-07,1.963874525258083500e-07,1.471531448395628715e-06
1.038500000000000000e+03,2.036841031118504251e-07,7.443250195537788440e-07,1.358243233734393328e-08
1.039000000000000000e+03,5.799653088987887758e-07,1.194719955997065183e-06,4.133273518189146119e-07
1.039500000000000000e+03,1.515301058367511869e-06,1.154699381166893987e-06,5.352884689288073598e-08
1.040000000000000000e+03,1.302867884312483815e-06,1.808718744148114626e-07,5.546112961894604691e-07
1.040500000000000000e+03,7.130578974569650125e-07,2.701589987174631611e-07,2.225180137540302986e-06
1.041000000000000000e+03,1.145469230982754584e-06,1.406138540677278665e-06,4.485931984629816098e-06
1.041500000000000000e+03,7.877423572511193403e-07,7.548083041604448841e-07,2.086533686690453256e-06
1.042000000000000000e+03,6.726566772687855826e-07,1.393549947117049790e-07,1.432752090748769793e-07
1.042500000000000000e+03,1.694398907921655052e-06,9.186940290604369722e-08,6.747982522191492273e-07
1.043000000000000000e+03,7.096327031264410487e-07,2.698292931366831700e-07,1.675903952425497321e-06
1.043500000000000000e+03,3.668969034364953198e-07,4.089296506089751288e-07,2.067807568208196309e-06
1.044000000000000000e+03,5.354415295760488664e-07,6.723404478682333654e-08,1.041356754720882272e-07
1.044500000000000000e+03,6.406517628333489135e-07,1.790194818427252602e-06,1.677763831695704566e-07
1.045000000000000000e+03,1.504773535955980448e-06,1.950952711995601385e-06,7.788496813991267657e-07
1.045500000000000000e+03,2.728282196904100304e-07,4.995676437457767154e-07,2.000900243266313417e-06
1.046000000000000000e+03,1.166977936441082258e-06,7.432106226882842845e-07,1.873758499044786734e-06
1.046500000000000000e+03,1.831169516638291944e-06,3.855250909839329153e-07,1.434378939456349085e-06
1.047000000000000000e+03,3.568830369592994932e-07,1.778704527645660204e-07,1.753035557344570365e-06
1.047500000000000000e+03,9.674456993902025747e-07,9.982888242328236782e-07,5.281338450220780068e-06
1.048000000000000000e+03,1.214454914257874003e-06,3.345658835102578408e-07,9.503620220903937494e-06
